annee,trimestre,date,fournisseur,description,montant
2005,3,14-10-2005,UNITED STATES DEPARTMENT OF THE ARMY (USASAC),Équipements divers de télécommunications,1290414.0
2005,3,14-10-2005,Callander Foodland,Soutien pour logement et/ou aliments,10700.0
2005,3,14-10-2005,Financial Management Institute of Canada (FMI),Services pédagogiques,85000.0
2005,3,14-10-2005,Secourspro,Consultation et formation en santé et sécurité,24500.0
2005,3,14-10-2005,SKYLINK AVIATION,Transport par avion,757598.4
2005,3,14-10-2005,Lowe-Martin Company Inc.,Services professionnels,28466.28
2005,3,17-10-2005,SKYLINK AVIATION,Transport par avion,3896137.6
2005,3,17-10-2005,SLANEY'S PLUMBING AND HEATING STEPHENVILLE NL,Exploitation des installations gouvernementaux,11385.0
2005,3,17-10-2005,Lowe-Martin Company inc.,Services professionnels,25218.83
2005,3,17-10-2005,Agfa Inc.,"Accessoires radiographiques et approvisionnements, médical, dentaire et vétérinaire",38533.0
2005,3,17-10-2005,B. Rajani Architects Ltd.,Etudes de génie,63050.0
2005,3,17-10-2005,Big Rush Inc.,Appareils d'instruction opérationnels - location,160607.0
2005,3,17-10-2005,Black Electric Ltd.,Travaux de pose d'installations,221430.0
2005,3,17-10-2005,Bukkehave International Corporation,"Camions et tracteurs de semi-remorques, sur roues",583890.0
2005,3,17-10-2005,CentChâteau Mont Ste-Anne,"Services de gestion pour réunions, conférences, conventions ou évènements spéciaux",11369.82
2005,3,17-10-2005,Daimler Chrysler Canada Inc.,"Camions et tracteurs de semi-remorques, sur roues",25063.0
2005,3,17-10-2005,Detroit Diesel Allison Canada East (1995) Inc. (Newfoundland Office),Moteurs diesel et composants - réparation,19302.0
2005,3,17-10-2005,DEW Engineering and Development Limited,Compresseurs et pompes à vide,66718.0
2005,3,17-10-2005,Digicomp Research Corporation,Appareils d'instruction opérationnels,407028.0
2005,3,17-10-2005,Edmonton Gear Centre Ltd,Composants des transmissions de puissance des véhicules,2941355.0
2005,3,17-10-2005,"FORD MOTOR COMPANY OF CANADA, LIMITED/FORD DU CANADA LIMITEE","Camions et tracteurs de semi-remorques, sur roues",27678.0
2005,3,17-10-2005,"FORD MOTOR COMPANY OF CANADA, LIMITED/FORD DU CANADA LIMITEE","Camions et tracteurs de semi-remorques, sur roues",31937.0
2005,3,17-10-2005,"FORD MOTOR COMPANY OF CANADA, LIMITED/FORD DU CANADA LIMITEE","Camions et tracteurs de semi-remorques, sur roues",31937.0
2005,3,17-10-2005,"FORD MOTOR COMPANY OF CANADA, LIMITED/FORD DU CANADA LIMITEE","Camions et tracteurs de semi-remorques, sur roues",29327.0
2005,3,17-10-2005,General Motors of Canada Limited,"Camions et tracteurs de semi-remorques, sur roues",36859.0
2005,3,17-10-2005,Haverstock Pallets Inc.,"Palettes, manutention, bois",14053.0
2005,3,17-10-2005,LES MACHINERIES TENCO (CDN) LTEE,Véhicules à moteur de tourisme - réparation,30534.0
2005,3,17-10-2005,Liftking Industries Inc.,"Camions et tracteurs automoteurs, d'entrepôts",474652.0
2005,3,17-10-2005,Northern Alberta Institute of Technology,Formation professionnelle et technique,16050.0
2005,3,17-10-2005,Omni Ventilation inc.,Travaux de pose d'installations,59000.0
2005,3,17-10-2005,Pad-Car Mechanical Ltd.,Travaux de construction d'ouvrages de génie civil,57808.0
2005,3,17-10-2005,Podolinsky Equipment Ltd.,Tracteurs sur roues,252097.0
2005,3,17-10-2005,Resource Environmental Associates,Etudes de génie,10660.0
2005,3,17-10-2005,Riverspill Response Canada Ltd,Équipement anti-pollution fuites d'huile,18265.0
2005,3,17-10-2005,Scott Manufacturing Ltd.,"Remorques, bateau",15410.0
2005,3,17-10-2005,Sidelco inc.,Systèmes divers d'alarme de signalisation et de détection de sécurité,23570.0
2005,3,17-10-2005,Stantec Consulting Inc,Analyse de l'eau - services de laboratoire de chimie analytique,160500.0
2005,3,17-10-2005,Unisource Technology Inc,"Accessoires divers de moteurs, sauf pour aéronefs",22990.0
2005,3,17-10-2005,Wartsila Canada Inc,Organes de propulsion pour bateaux et navires,22080.0
2005,3,17-10-2005,Atria Networks,Services de réseau de télécommunications,456797.13
2005,3,18-10-2005,6151591 Canada Inc,Articles de collectionneurs,23920.0
2005,3,18-10-2005,A Kulpe Lumber Sales (1978) Ltd,"Bois débite, bois de menuiserie, contre-plaque et feuilles de placage",54873.0
2005,3,18-10-2005,Advanced Military Logistics Corporation,"Cabine de véhicule, carrosserie et composants structuraux de châssis",19076.0
2005,3,18-10-2005,Artex Sportswear Inc.,"Vêtement de dessus, homme",146532.0
2005,3,18-10-2005,Aseal roofing and Sheet Metal Limited,Services - couvertures de goudron et de gravier,23369.0
2005,3,18-10-2005,Atlantic Environmental Training & On-Site Services Incorporated,Formation en informatique,12529.0
2005,3,18-10-2005,Brenntag Canada Inc.,"Gaz, chlore",17599.0
2005,3,18-10-2005,Bruce Webb,Développement de la formation et des programmes d'études,47080.0
2005,3,18-10-2005,COMMUNICARE INC.,Cours de formation sur les techniques de présentation,17441.0
2005,3,18-10-2005,Daimler Chrysler Canada Inc.,Véhicules à moteur de tourisme,18662.0
2005,3,18-10-2005,Daimler Chrysler Canada Inc.,Véhicules à moteur de tourisme,25094.0
2005,3,18-10-2005,Delistech Consultants inc.,Services de soutien logistique (transport et défense) - publications et gestion des données,88468.0
2005,3,18-10-2005,Dell Canada Inc.,Équipement de traitement automatique de configuration de système,20525.0
2005,3,18-10-2005,DJL Inc. (Carignan),Travaux d'entreprises de construction spécialisées,630297.75
2005,3,18-10-2005,Dupont Painting Contracting Limited,Travaux d'achèvement et de finition des bâtiments,624000.0
2005,3,18-10-2005,"FORD MOTOR COMPANY OF CANADA, LIMITED/FORD DU CANADA LIMITEE","Camions et tracteurs de semi-remorques, sur roues",19945.0
2005,3,18-10-2005,"FORD MOTOR COMPANY OF CANADA, LIMITED/FORD DU CANADA LIMITEE","Camions et tracteurs de semi-remorques, sur roues",24305.0
2005,3,18-10-2005,"FORD MOTOR COMPANY OF CANADA, LIMITED/FORD DU CANADA LIMITEE","Camions et tracteurs de semi-remorques, sur roues",24304.0
2005,3,18-10-2005,"FORD MOTOR COMPANY OF CANADA, LIMITED/FORD DU CANADA LIMITEE","Camions et tracteurs de semi-remorques, sur roues",19966.0
2005,3,18-10-2005,"FORD MOTOR COMPANY OF CANADA, LIMITED/FORD DU CANADA LIMITEE","Camions et tracteurs de semi-remorques, sur roues",26115.0
2005,3,18-10-2005,"FORD MOTOR COMPANY OF CANADA, LIMITED/FORD DU CANADA LIMITEE","Camions et tracteurs de semi-remorques, sur roues",29412.0
2005,3,18-10-2005,General Motors of Canada Limited,"Camions et tracteurs de semi-remorques, sur roues",38195.0
2005,3,18-10-2005,Giron Inc.,Travaux d'entreprises de construction spécialisées,56900.0
2005,3,18-10-2005,Golder Associates Ltd. (London),Etudes de génie,21000.0
2005,3,18-10-2005,Greenley & Associates Incorporated,Domaine militaire (R&D),178853.0
2005,3,18-10-2005,"Hal Crumly, Inc.",Équipement de chauffage des locaux et de l'eau,15300.0
2005,3,18-10-2005,IRVIN AEROSPACE CANADA LTD,Parachutes et équipement de distribution et de ramassage aériens de récupération et d'arrimage,10352.0
2005,3,18-10-2005,Irving Oil Limited,"Combustibles, solides",29238.0
2005,3,18-10-2005,Midfield Supply Ltd.,Quincaillerie générale,12025.0
2005,3,18-10-2005,Minaskuat Limited Partnership,Études environnementales,45568.75
2005,3,18-10-2005,NATIONAL SECURITY AGENCY (NSA),Équipements de sécurité des télécommunications et composants,158970.0
2005,3,18-10-2005,Nelson River Construction Inc.,Travaux de construction d'ouvrages de génie civil,43500.0
2005,3,18-10-2005,NORLEANS Technologies Inc.,Conteneurs spéciaux pour le transport et le stockage,11121.0
2005,3,18-10-2005,NORLEANS Technologies Inc.,Conteneurs spéciaux pour le transport et le stockage,18817.0
2005,3,18-10-2005,P.E.B. Ltee,Travaux de pose d'installations,355856.0
2005,3,18-10-2005,Pat's Painting Limited,SERVICES DE PEINTURE ET DE DECORATION,28451.0
2005,3,18-10-2005,Permacrete Restoration Services Limited,Services d'entretien,45895.0
2005,3,18-10-2005,Qualitest International Inc.,Spécialités chimiques diverses,15248.0
2005,3,18-10-2005,Sidelco inc.,Systèmes divers d'alarme de signalisation et de détection de sécurité,52319.0
2005,3,18-10-2005,Simex Equipment Inc,"Filtres à air et à huile des moteurs, tamis et nettoyeurs, sauf pour aéronefs",23097.0
2005,3,18-10-2005,Simex Equipment Inc,"Contacteurs, commutateurs",14684.0
2005,3,18-10-2005,Simex Equipment Inc,"Câbles, cordons et fils électriques équipés, équipement de télécommunication",73814.0
2005,3,18-10-2005,Spectralite,Biens divers,32054.4
2005,3,18-10-2005,Unisource Technology Inc,"Contacteurs, commutateurs",26516.0
2005,3,18-10-2005,Wacor Holdings Ltd.,Travaux de construction d'ouvrages de génie civil,1400000.0
2005,3,18-10-2005,Yves Woodrough et Asoscies Architectes,Services d'architecture et de génie - liés à la construction,53900.0
2005,3,18-10-2005,Human Potential Consultants Inc.,Services professionnels,10893.0
2005,3,18-10-2005,Design 2000-3 (Communications),Services professionnels,26578.47
2005,3,18-10-2005,Gilmore Reproductions,Services professionnels,16608.54
2005,3,19-10-2005,Promo Graphix,Services professionnels,11277.27
2005,3,19-10-2005,ALASKAN COPPER & BRASS CANADA INC,"Tube, alliage d'aluminium",14424.0
2005,3,19-10-2005,Atlantis Systems International Inc,Logiciel TAI,68779.0
2005,3,19-10-2005,BitMover Incorporated,Logiciel tai entretien - autre que pour micro-ordinateurs,10350.0
2005,3,19-10-2005,BRAEMED INCORPORATED,"Instruments, équipements et approvisionnements médicaux et chirurgicaux",26873.0
2005,3,19-10-2005,Canadian Interuniversity Sport,Produits de soutien en communications,150100.0
2005,3,19-10-2005,Clinique Bois-de-Boulogne,Consultation et formation en santé et sécurité,16000.0
2005,3,19-10-2005,Corrosion Control Coatings Ltd.,Produits de protection et d'étanchéité,25425.0
2005,3,19-10-2005,Cossette Communication Inc.,"Services de publicité, achat de média d'information",12748.0
2005,3,19-10-2005,CRW Regulatory Services Inc.,"Produits, Matériaux - conception, mise au point, élaboration: Domaine de la Science et de la Technologie (R&D)",28590.0
2005,3,19-10-2005,Daimler Chrysler Canada Inc.,"Camions et tracteurs de semi-remorques, sur roues",36513.0
2005,3,19-10-2005,DMI Services Ltd.,Travaux de préparation des sites et chantiers de construction,210000.0
2005,3,19-10-2005,Donrik Construction Ltd,Travaux d'entreprises de construction spécialisées,50850.0
2005,3,19-10-2005,EBSCO Canada Ltd,Services de bibliothèque et d'abonnement,58850.0
2005,3,19-10-2005,F G D General Contracting Ltd,Terre,127212.0
2005,3,19-10-2005,"FORD MOTOR COMPANY OF CANADA, LIMITED/FORD DU CANADA LIMITEE","Camions et tracteurs de semi-remorques, sur roues",31025.0
2005,3,19-10-2005,"FORD MOTOR COMPANY OF CANADA, LIMITED/FORD DU CANADA LIMITEE","Camions et tracteurs de semi-remorques, sur roues",33831.0
2005,3,19-10-2005,"FORD MOTOR COMPANY OF CANADA, LIMITED/FORD DU CANADA LIMITEE","Camions et tracteurs de semi-remorques, sur roues",33703.0
2005,3,19-10-2005,"FORD MOTOR COMPANY OF CANADA, LIMITED/FORD DU CANADA LIMITEE","Camions et tracteurs de semi-remorques, sur roues",30265.0
2005,3,19-10-2005,"FORD MOTOR COMPANY OF CANADA, LIMITED/FORD DU CANADA LIMITEE","Camions et tracteurs de semi-remorques, sur roues",33703.0
2005,3,19-10-2005,"FORD MOTOR COMPANY OF CANADA, LIMITED/FORD DU CANADA LIMITEE","Camions et tracteurs de semi-remorques, sur roues",39376.0
2005,3,19-10-2005,General Motors of Canada Limited,"Camions et tracteurs de semi-remorques, sur roues",27512.0
2005,3,19-10-2005,"INNOVA MEDICAL OPHTHALMICS, INC.","Instruments, équipements et approvisionnements médicaux et chirurgicaux",19752.0
2005,3,19-10-2005,Intercon Marine Inc,"Équipement de type divers à bord des navires - réparation, révision, modification, entretien et calibrage",586650.0
2005,3,19-10-2005,Les Entreprises Électriques Lanctôt,"Services technique, ingénieur, et entretien (STIE)",19902.0
2005,3,19-10-2005,MAJU Ltee,Travaux d'entreprises de construction spécialisées,288000.0
2005,3,19-10-2005,MCNAB INC,Équipement électrique de commande,20052.0
2005,3,19-10-2005,Northern Transformer Incorporated,"Transformateurs électriques, plus de 1 KVA",75703.0
2005,3,19-10-2005,Nova Networks Inc.,Équipement de traitement automatique de configuration de système,1758331.0
2005,3,19-10-2005,OPHIR RF,Instruments de mesure et d'essai de propriétés électriques et électroniques,101379.0
2005,3,19-10-2005,Rideout's Construction Limited,Travaux d'entreprises de construction spécialisées,48800.0
2005,3,19-10-2005,RONA Revy Inc.,Bois de construction,22516.0
2005,3,19-10-2005,ROXON MEDI-TECH LTD ROXON MEDI-TECH LTEE,"Instruments, équipements et approvisionnements médicaux et chirurgicaux",44929.0
2005,3,19-10-2005,Science Applications International Corporation (SAIC Canada),Domaine militaire (R&D),80143.0
2005,3,19-10-2005,SIEMENS CANADA LIMITED,"Instruments, équipements et approvisionnements médicaux et chirurgicaux",58604.0
2005,3,19-10-2005,Simex Equipment Inc,Amplificateurs,75414.0
2005,3,19-10-2005,Spar Aerospace Limited,Composants structuraux de cellules,20765.0
2005,3,19-10-2005,Tower Aerospace Inc.,Chaînes et câbles métalliques,15425.0
2005,4,03-01-2006,Yves Germain Construction,Exploitation des installations gouvernementaux,27613.49
2005,4,03-01-2006,Birchwood Environmental Management Inc.,Services environnementaux,190000.0
2005,4,03-01-2006,General Motors of Canada Limited,Véhicules à moteur de tourisme,35795.0
2005,4,03-01-2006,"MSLI, GP",Logiciel TAI,46609.0
2005,4,03-01-2006,Solomon International Environmental,Services environnementaux,190000.0
2005,4,04-01-2006,Performance Printing,Services professionnels,11046.82
2005,4,04-01-2006,Antrac Atlantic Incorporated,Services d'architecture et de génie - liés à la construction,99800.0
2005,4,04-01-2006,Bednarski Booth Architects limited,Services d'architecture et de génie - liés à la construction,18700.0
2005,4,04-01-2006,Collins Cleaning Services,Travaux d'entreprises de construction spécialisées,27370.0
2005,4,04-01-2006,EMC CORPORATION OF CANADA,Logiciel TAI,18771.0
2005,4,04-01-2006,SNC Lavalin Inc. (Halifax),Services environnementaux,59965.0
2005,4,04-01-2006,Til-Ka Construction Inc.,Travaux d'entreprises de construction spécialisées,84650.0
2005,4,04-01-2006,Clayton Services Group Inc,Analyses sur la qualité d'air,408000.0
2005,4,04-01-2006,Rogers Telecom,Télécommunications,30954.12
2005,4,05-01-2006,H.M. Sardinha Architect Inc.,Etudes de génie,19200.0
2005,4,05-01-2006,Mid-Valley Construction (1997) Limited,Travaux d'achèvement et de finition des bâtiments,79470.0
2005,4,05-01-2006,Mid-Valley Construction (Kingston),Travaux d'entreprises de construction spécialisées,172323.0
2005,4,05-01-2006,OFS Brightwave LLC,Composant d'équipement électrique et électronique,111084.0
2005,4,05-01-2006,Sayers & Associates Limited,Travaux de pose d'installations,10460.0
2005,4,06-01-2006,D2K Communications,Services professionnels,16503.57
2005,4,06-01-2006,G & M Development Limited,Travaux de pose d'installations,37302.0
2005,4,06-01-2006,Thurber Engineering Ltd. (Victoria),Services d'architecture et de génie - Non liés à la construction,47100.0
2005,4,06-01-2006,TFI,Autre (R et D),334476.65
2005,4,06-01-2006,CAI Logistics - Chaulk Air Inc.,Transport par avion,100064.85
2005,4,06-01-2006,ADR Education,Services professionnels,28455.0
2005,4,06-01-2006,Air Canada/Volga DNepr,Transport par avion,673627.5
2005,4,09-01-2006,AJJA,Services professionnels,38675.0
2005,4,09-01-2006,CGI,Services professionnels,74500.0
2005,4,09-01-2006,Location d'outils Simplex,Exploitation des installations gouvernementaux,10250.0
2005,4,09-01-2006,Night Hawk Technologies Inc.,Services professionnels,30000.0
2005,4,09-01-2006,East Point Engineering Limited,Services d'architecture et de génie - liés à la construction,64615.0
2005,4,09-01-2006,ESRI Canada Ltd.,Logiciel TAI,13717.0
2005,4,09-01-2006,Install-a-Flor Limited,Travaux de pose d'installations,94749.0
2005,4,10-01-2006,Lank Beach Productions,Services professionnels,19260.0
2005,4,10-01-2006,130101 Canada Inc.,Production de films,39067.0
2005,4,10-01-2006,Conestoga-Rovers & (Fredericton),Services d'architecture et de génie - liés à la construction,22500.0
2005,4,10-01-2006,Conestoga-Rovers & (Fredericton),Services d'architecture et de génie - liés à la construction,21650.0
2005,4,10-01-2006,Design Management Group Limited,Etudes de génie,57000.0
2005,4,10-01-2006,IBI Group Architects,Services d'architecture et de génie - liés à la construction,73350.0
2005,4,10-01-2006,Nisha Technologies Inc.,Équipement de traitement automatique de configuration de système,2190076.0
2005,4,10-01-2006,Northern Climate Engineering Ltd,Etudes de génie,18140.0
2005,4,10-01-2006,Yves Germain Construction,Exploitation des installations gouvernementaux,15734.35
2005,4,10-01-2006,ALLAN JOYNER PRODUCTIONS,Services professionnels,23540.0
